,id,state,state_abbreviation,county,party,candidate,fraction_votes,AGE775214,RHI825214,EDU635213,SEX255214,INC110213,POP060210
47,47,Utah,UT,Washington,Democrat,Hillary Clinton,0.304,19.6,85.2,91.7,50.5,49279,56.9
48,48,Utah,UT,Wayne,Democrat,Bernie Sanders,0.693,18.8,92.3,95.7,49.2,41458,1.1
49,49,Utah,UT,Wayne,Democrat,Hillary Clinton,0.297,18.8,92.3,95.7,49.2,41458,1.1
50,50,Utah,UT,Weber,Democrat,Bernie Sanders,0.828,11.1,77.1,88.8,49.8,54974,401.4
51,51,Utah,UT,Weber,Democrat,Hillary Clinton,0.16899999999999998,11.1,77.1,88.8,49.8,54974,401.4
52,0,Utah,UT,Beaver,Republican,Ted Cruz,0.631,13.7,85.3,90.9,48.7,46660,2.6
53,1,Utah,UT,Beaver,Republican,Donald Trump,0.24,13.7,85.3,90.9,48.7,46660,2.6
54,2,Utah,UT,Beaver,Republican,John Kasich,0.129,13.7,85.3,90.9,48.7,46660,2.6
55,3,Utah,UT,Cache,Republican,Ted Cruz,0.7090000000000001,8.6,84.2,92.5,50.1,49506,96.7
56,4,Utah,UT,Cache,Republican,John Kasich,0.187,8.6,84.2,92.5,50.1,49506,96.7
57,5,Utah,UT,Cache,Republican,Donald Trump,0.10400000000000001,8.6,84.2,92.5,50.1,49506,96.7
58,6,Utah,UT,Carbon,Republican,Ted Cruz,0.608,15.3,83.2,86.0,50.3,44724,14.5
59,7,Utah,UT,Carbon,Republican,Donald Trump,0.3,15.3,83.2,86.0,50.3,44724,14.5
60,8,Utah,UT,Carbon,Republican,John Kasich,0.092,15.3,83.2,86.0,50.3,44724,14.5
61,9,Utah,UT,Daggett,Republican,Ted Cruz,0.38299999999999995,21.2,93.0,86.0,44.1,46917,1.5
62,10,Utah,UT,Daggett,Republican,Donald Trump,0.35100000000000003,21.2,93.0,86.0,44.1,46917,1.5
63,11,Utah,UT,Daggett,Republican,John Kasich,0.266,21.2,93.0,86.0,44.1,46917,1.5
64,12,Utah,UT,Davis,Republican,Ted Cruz,0.684,9.1,84.7,95.4,49.6,69707,1025.8
65,13,Utah,UT,Davis,Republican,John Kasich,0.203,9.1,84.7,95.4,49.6,69707,1025.8
66,14,Utah,UT,Davis,Republican,Donald Trump,0.113,9.1,84.7,95.4,49.6,69707,1025.8
67,15,Utah,UT,Duchesne,Republican,Ted Cruz,0.764,10.9,85.2,86.4,48.9,57683,5.7
68,16,Utah,UT,Duchesne,Republican,Donald Trump,0.185,10.9,85.2,86.4,48.9,57683,5.7
69,17,Utah,UT,Duchesne,Republican,John Kasich,0.051,10.9,85.2,86.4,48.9,57683,5.7
70,18,Utah,UT,Emery,Republican,Ted Cruz,0.6459999999999999,14.6,91.4,89.8,49.2,52763,2.5
71,19,Utah,UT,Emery,Republican,Donald Trump,0.22899999999999998,14.6,91.4,89.8,49.2,52763,2.5
72,20,Utah,UT,Emery,Republican,John Kasich,0.125,14.6,91.4,89.8,49.2,52763,2.5
73,21,Utah,UT,Garfield,Republican,Ted Cruz,0.657,19.0,89.9,92.0,47.8,45357,1.0
74,22,Utah,UT,Garfield,Republican,Donald Trump,0.237,19.0,89.9,92.0,47.8,45357,1.0
75,23,Utah,UT,Garfield,Republican,John Kasich,0.106,19.0,89.9,92.0,47.8,45357,1.0
76,24,Utah,UT,Grand,Republican,Ted Cruz,0.534,15.9,83.2,91.0,50.1,45888,2.5
77,25,Utah,UT,Grand,Republican,Donald Trump,0.377,15.9,83.2,91.0,50.1,45888,2.5
78,26,Utah,UT,Grand,Republican,John Kasich,0.08900000000000001,15.9,83.2,91.0,50.1,45888,2.5
79,27,Utah,UT,Iron,Republican,Ted Cruz,0.655,11.4,86.3,90.6,50.0,42369,14.0
80,28,Utah,UT,Iron,Republican,Donald Trump,0.20600000000000002,11.4,86.3,90.6,50.0,42369,14.0
81,29,Utah,UT,Iron,Republican,John Kasich,0.139,11.4,86.3,90.6,50.0,42369,14.0
82,30,Utah,UT,Juab,Republican,Ted Cruz,0.767,11.7,92.7,89.9,48.9,55247,3.0
83,31,Utah,UT,Juab,Republican,Donald Trump,0.14,11.7,92.7,89.9,48.9,55247,3.0
84,32,Utah,UT,Juab,Republican,John Kasich,0.09300000000000001,11.7,92.7,89.9,48.9,55247,3.0
85,33,Utah,UT,Kane,Republican,Ted Cruz,0.649,21.5,91.6,94.4,50.0,48540,1.8
86,34,Utah,UT,Kane,Republican,Donald Trump,0.24,21.5,91.6,94.4,50.0,48540,1.8
87,35,Utah,UT,Kane,Republican,John Kasich,0.11199999999999999,21.5,91.6,94.4,50.0,48540,1.8
88,36,Utah,UT,Millard,Republican,Ted Cruz,0.7120000000000001,16.1,84.1,86.4,49.0,49238,1.9
89,37,Utah,UT,Millard,Republican,Donald Trump,0.184,16.1,84.1,86.4,49.0,49238,1.9
90,38,Utah,UT,Millard,Republican,John Kasich,0.10400000000000001,16.1,84.1,86.4,49.0,49238,1.9
91,39,Utah,UT,Morgan,Republican,Ted Cruz,0.731,11.3,95.3,97.6,49.1,80337,15.5
92,40,Utah,UT,Morgan,Republican,Donald Trump,0.152,11.3,95.3,97.6,49.1,80337,15.5
93,41,Utah,UT,Morgan,Republican,John Kasich,0.11699999999999999,11.3,95.3,97.6,49.1,80337,15.5
94,42,Utah,UT,Piute,Republican,Ted Cruz,0.512,24.7,90.2,88.7,48.5,38500,2.1
95,43,Utah,UT,Piute,Republican,Donald Trump,0.41700000000000004,24.7,90.2,88.7,48.5,38500,2.1
96,44,Utah,UT,Piute,Republican,John Kasich,0.071,24.7,90.2,88.7,48.5,38500,2.1
97,45,Utah,UT,Rich,Republican,Ted Cruz,0.7859999999999999,17.7,93.2,95.3,48.7,50000,2.2
98,46,Utah,UT,Rich,Republican,Donald Trump,0.12300000000000001,17.7,93.2,95.3,48.7,50000,2.2
99,47,Utah,UT,Rich,Republican,John Kasich,0.091,17.7,93.2,95.3,48.7,50000,2.2
100,48,Utah,UT,Sanpete,Republican,Ted Cruz,0.69,12.8,85.9,88.4,47.7,48369,17.5
101,49,Utah,UT,Sanpete,Republican,Donald Trump,0.187,12.8,85.9,88.4,47.7,48369,17.5
102,50,Utah,UT,Sanpete,Republican,John Kasich,0.124,12.8,85.9,88.4,47.7,48369,17.5
103,51,Utah,UT,Sevier,Republican,Ted Cruz,0.642,15.7,92.3,89.9,49.1,46229,10.9
104,52,Utah,UT,Sevier,Republican,Donald Trump,0.23800000000000002,15.7,92.3,89.9,49.1,46229,10.9
105,53,Utah,UT,Sevier,Republican,John Kasich,0.12,15.7,92.3,89.9,49.1,46229,10.9
106,54,Utah,UT,Summit,Republican,Ted Cruz,0.436,9.8,84.7,93.1,48.9,83336,19.4
107,55,Utah,UT,Summit,Republican,Donald Trump,0.298,9.8,84.7,93.1,48.9,83336,19.4
108,56,Utah,UT,Summit,Republican,John Kasich,0.267,9.8,84.7,93.1,48.9,83336,19.4
109,57,Utah,UT,Tooele,Republican,Ted Cruz,0.708,8.6,83.7,92.0,49.5,61412,8.4
110,58,Utah,UT,Tooele,Republican,Donald Trump,0.152,8.6,83.7,92.0,49.5,61412,8.4
111,59,Utah,UT,Tooele,Republican,John Kasich,0.141,8.6,83.7,92.0,49.5,61412,8.4
112,60,Utah,UT,Uintah,Republican,Ted Cruz,0.7390000000000001,9.1,82.0,86.2,49.1,62067,7.3
113,61,Utah,UT,Uintah,Republican,Donald Trump,0.198,9.1,82.0,86.2,49.1,62067,7.3
114,62,Utah,UT,Uintah,Republican,John Kasich,0.063,9.1,82.0,86.2,49.1,62067,7.3
115,63,Utah,UT,Utah,Republican,Ted Cruz,0.755,7.2,83.3,93.6,49.6,60196,257.8
116,64,Utah,UT,Utah,Republican,John Kasich,0.154,7.2,83.3,93.6,49.6,60196,257.8
