,id,state,state_abbreviation,county,party,candidate,fraction_votes,AGE775214,RHI825214,EDU635213,SEX255214,INC110213,POP060210
42,22,New Hampshire,NH,Cheshire,Republican,Marco Rubio,0.09392558845861806,17.3,94.5,91.4,51.1,55155,109.1
43,23,New Hampshire,NH,Cheshire,Republican,Ted Cruz,0.1416097190584662,17.3,94.5,91.4,51.1,55155,109.1
44,24,New Hampshire,NH,Coos,Republican,Ben Carson,0.02981932994211542,21.8,95.4,85.5,49.0,41985,18.4
45,25,New Hampshire,NH,Coos,Republican,Carly Fiorina,0.048237151376951413,21.8,95.4,85.5,49.0,41985,18.4
46,26,New Hampshire,NH,Coos,Republican,Chris Christie,0.06226977723206455,21.8,95.4,85.5,49.0,41985,18.4
47,27,New Hampshire,NH,Coos,Republican,Donald Trump,0.38291527802139974,21.8,95.4,85.5,49.0,41985,18.4
48,28,New Hampshire,NH,Coos,Republican,Jeb Bush,0.09840378880898087,21.8,95.4,85.5,49.0,41985,18.4
49,29,New Hampshire,NH,Coos,Republican,John Kasich,0.1652341694439572,21.8,95.4,85.5,49.0,41985,18.4
50,30,New Hampshire,NH,Coos,Republican,Marco Rubio,0.10787581126118224,21.8,95.4,85.5,49.0,41985,18.4
51,31,New Hampshire,NH,Coos,Republican,Ted Cruz,0.10524469391334854,21.8,95.4,85.5,49.0,41985,18.4
52,32,New Hampshire,NH,Grafton,Republican,Ben Carson,0.029197987202584333,18.0,91.2,91.6,50.7,54912,52.2
53,33,New Hampshire,NH,Grafton,Republican,Carly Fiorina,0.04249238988631422,18.0,91.2,91.6,50.7,54912,52.2
54,34,New Hampshire,NH,Grafton,Republican,Chris Christie,0.06628564328756911,18.0,91.2,91.6,50.7,54912,52.2
55,35,New Hampshire,NH,Grafton,Republican,Donald Trump,0.3042803006771448,18.0,91.2,91.6,50.7,54912,52.2
56,36,New Hampshire,NH,Grafton,Republican,Jeb Bush,0.11579797477790893,18.0,91.2,91.6,50.7,54912,52.2
57,37,New Hampshire,NH,Grafton,Republican,John Kasich,0.21587873516804373,18.0,91.2,91.6,50.7,54912,52.2
58,38,New Hampshire,NH,Grafton,Republican,Marco Rubio,0.11946325402248867,18.0,91.2,91.6,50.7,54912,52.2
59,39,New Hampshire,NH,Grafton,Republican,Ted Cruz,0.1066037149779462,18.0,91.2,91.6,50.7,54912,52.2
60,40,New Hampshire,NH,Hillsborough,Republican,Ben Carson,0.021054301790531058,13.9,86.4,90.8,50.4,69829,457.4
61,41,New Hampshire,NH,Hillsborough,Republican,Carly Fiorina,0.04408587714052068,13.9,86.4,90.8,50.4,69829,457.4
62,42,New Hampshire,NH,Hillsborough,Republican,Chris Christie,0.08719532289365442,13.9,86.4,90.8,50.4,69829,457.4
63,43,New Hampshire,NH,Hillsborough,Republican,Donald Trump,0.3537244754732641,13.9,86.4,90.8,50.4,69829,457.4
64,44,New Hampshire,NH,Hillsborough,Republican,Jeb Bush,0.11686663167787528,13.9,86.4,90.8,50.4,69829,457.4
65,45,New Hampshire,NH,Hillsborough,Republican,John Kasich,0.1526162258485799,13.9,86.4,90.8,50.4,69829,457.4
66,46,New Hampshire,NH,Hillsborough,Republican,Marco Rubio,0.10744406878959124,13.9,86.4,90.8,50.4,69829,457.4
67,47,New Hampshire,NH,Hillsborough,Republican,Ted Cruz,0.11701309638598333,13.9,86.4,90.8,50.4,69829,457.4
68,48,New Hampshire,NH,Merrimack,Republican,Ben Carson,0.02322138958275511,16.1,93.4,92.1,50.7,65353,156.8
69,49,New Hampshire,NH,Merrimack,Republican,Carly Fiorina,0.04659697165941962,16.1,93.4,92.1,50.7,65353,156.8
70,50,New Hampshire,NH,Merrimack,Republican,Chris Christie,0.07330311160452709,16.1,93.4,92.1,50.7,65353,156.8
71,51,New Hampshire,NH,Merrimack,Republican,Donald Trump,0.33817497764208837,16.1,93.4,92.1,50.7,65353,156.8
72,52,New Hampshire,NH,Merrimack,Republican,Jeb Bush,0.1176797113516514,16.1,93.4,92.1,50.7,65353,156.8
73,53,New Hampshire,NH,Merrimack,Republican,John Kasich,0.19033521448175902,16.1,93.4,92.1,50.7,65353,156.8
74,54,New Hampshire,NH,Merrimack,Republican,Marco Rubio,0.09424245227742313,16.1,93.4,92.1,50.7,65353,156.8
75,55,New Hampshire,NH,Merrimack,Republican,Ted Cruz,0.11644617140037623,16.1,93.4,92.1,50.7,65353,156.8
76,56,New Hampshire,NH,Rockingham,Republican,Ben Carson,0.01983903917079123,15.2,93.3,94.5,50.5,77348,425.0
77,57,New Hampshire,NH,Rockingham,Republican,Carly Fiorina,0.03873205643226346,15.2,93.3,94.5,50.5,77348,425.0
78,58,New Hampshire,NH,Rockingham,Republican,Chris Christie,0.07908194743408695,15.2,93.3,94.5,50.5,77348,425.0
79,59,New Hampshire,NH,Rockingham,Republican,Donald Trump,0.3937096398261513,15.2,93.3,94.5,50.5,77348,425.0
80,60,New Hampshire,NH,Rockingham,Republican,Jeb Bush,0.10621495263035222,15.2,93.3,94.5,50.5,77348,425.0
81,61,New Hampshire,NH,Rockingham,Republican,John Kasich,0.14217749564692816,15.2,93.3,94.5,50.5,77348,425.0
82,62,New Hampshire,NH,Rockingham,Republican,Marco Rubio,0.11069827385277706,15.2,93.3,94.5,50.5,77348,425.0
83,63,New Hampshire,NH,Rockingham,Republican,Ted Cruz,0.10954659500664958,15.2,93.3,94.5,50.5,77348,425.0
84,64,New Hampshire,NH,Strafford,Republican,Ben Carson,0.024641137139383738,13.8,91.7,91.6,51.3,58825,333.7
85,65,New Hampshire,NH,Strafford,Republican,Carly Fiorina,0.038574835180249685,13.8,91.7,91.6,51.3,58825,333.7
86,66,New Hampshire,NH,Strafford,Republican,Chris Christie,0.057651844578482256,13.8,91.7,91.6,51.3,58825,333.7
87,67,New Hampshire,NH,Strafford,Republican,Donald Trump,0.3437602281759948,13.8,91.7,91.6,51.3,58825,333.7
88,68,New Hampshire,NH,Strafford,Republican,Jeb Bush,0.11422826950951513,13.8,91.7,91.6,51.3,58825,333.7
89,69,New Hampshire,NH,Strafford,Republican,John Kasich,0.14929630149156028,13.8,91.7,91.6,51.3,58825,333.7
90,70,New Hampshire,NH,Strafford,Republican,Marco Rubio,0.11651938093234207,13.8,91.7,91.6,51.3,58825,333.7
91,71,New Hampshire,NH,Strafford,Republican,Ted Cruz,0.15532800299247207,13.8,91.7,91.6,51.3,58825,333.7
92,72,New Hampshire,NH,Sullivan,Republican,Ben Carson,0.028324056895485467,18.9,95.5,90.1,50.6,54463,81.4
93,73,New Hampshire,NH,Sullivan,Republican,Carly Fiorina,0.036487322201607914,18.9,95.5,90.1,50.6,54463,81.4
94,74,New Hampshire,NH,Sullivan,Republican,Chris Christie,0.05899814471243043,18.9,95.5,90.1,50.6,54463,81.4
95,75,New Hampshire,NH,Sullivan,Republican,Donald Trump,0.38095238095238093,18.9,95.5,90.1,50.6,54463,81.4
96,76,New Hampshire,NH,Sullivan,Republican,Jeb Bush,0.10191713048855906,18.9,95.5,90.1,50.6,54463,81.4
97,77,New Hampshire,NH,Sullivan,Republican,John Kasich,0.16499690785405072,18.9,95.5,90.1,50.6,54463,81.4
98,78,New Hampshire,NH,Sullivan,Republican,Marco Rubio,0.11069882498453927,18.9,95.5,90.1,50.6,54463,81.4
99,79,New Hampshire,NH,Sullivan,Republican,Ted Cruz,0.11762523191094619,18.9,95.5,90.1,50.6,54463,81.4
