,id,state,state_abbreviation,county,party,candidate,fraction_votes,AGE775214,RHI825214,EDU635213,SEX255214,INC110213,POP060210
46,46,Texas,TX,Brooks,Democrat,Hillary Clinton,0.7440000000000001,18.2,8.3,63.2,50.4,21865,7.7
47,47,Texas,TX,Brooks,Democrat,Bernie Sanders,0.168,18.2,8.3,63.2,50.4,21865,7.7
48,48,Texas,TX,Brown,Democrat,Hillary Clinton,0.585,19.3,73.2,85.1,50.4,39776,40.3
49,49,Texas,TX,Brown,Democrat,Bernie Sanders,0.389,19.3,73.2,85.1,50.4,39776,40.3
50,50,Texas,TX,Burleson,Democrat,Hillary Clinton,0.74,19.2,65.4,77.7,50.3,45651,26.1
51,51,Texas,TX,Burleson,Democrat,Bernie Sanders,0.235,19.2,65.4,77.7,50.3,45651,26.1
52,52,Texas,TX,Burnet,Democrat,Hillary Clinton,0.594,21.1,73.8,84.2,51.1,48115,43.0
53,53,Texas,TX,Burnet,Democrat,Bernie Sanders,0.39299999999999996,21.1,73.8,84.2,51.1,48115,43.0
54,54,Texas,TX,Caldwell,Democrat,Hillary Clinton,0.652,13.3,42.0,79.0,49.6,44152,69.8
55,55,Texas,TX,Caldwell,Democrat,Bernie Sanders,0.327,13.3,42.0,79.0,49.6,44152,69.8
56,56,Texas,TX,Calhoun,Democrat,Hillary Clinton,0.675,16.0,43.8,77.5,49.0,47027,42.2
57,57,Texas,TX,Calhoun,Democrat,Bernie Sanders,0.28,16.0,43.8,77.5,49.0,47027,42.2
58,58,Texas,TX,Callahan,Democrat,Bernie Sanders,0.5329999999999999,20.1,86.7,86.1,50.7,44902,15.1
59,59,Texas,TX,Callahan,Democrat,Hillary Clinton,0.441,20.1,86.7,86.1,50.7,44902,15.1
60,60,Texas,TX,Cameron,Democrat,Hillary Clinton,0.682,12.4,9.9,63.7,51.7,33179,456.0
61,61,Texas,TX,Cameron,Democrat,Bernie Sanders,0.27899999999999997,12.4,9.9,63.7,51.7,33179,456.0
62,62,Texas,TX,Camp,Democrat,Hillary Clinton,0.7659999999999999,17.3,57.3,76.2,51.6,37079,63.3
63,63,Texas,TX,Camp,Democrat,Bernie Sanders,0.212,17.3,57.3,76.2,51.6,37079,63.3
64,64,Texas,TX,Carson,Democrat,Hillary Clinton,0.625,17.1,86.0,87.6,50.3,65026,6.7
65,65,Texas,TX,Carson,Democrat,Bernie Sanders,0.375,17.1,86.0,87.6,50.3,65026,6.7
66,66,Texas,TX,Cass,Democrat,Hillary Clinton,0.731,21.2,76.5,84.3,51.6,35598,32.5
67,67,Texas,TX,Cass,Democrat,Bernie Sanders,0.248,21.2,76.5,84.3,51.6,35598,32.5
68,68,Texas,TX,Castro,Democrat,Hillary Clinton,0.738,14.0,34.1,68.2,49.0,36402,9.0
69,69,Texas,TX,Castro,Democrat,Bernie Sanders,0.233,14.0,34.1,68.2,49.0,36402,9.0
70,70,Texas,TX,Chambers,Democrat,Hillary Clinton,0.68,10.8,67.8,85.0,49.7,72489,58.8
71,71,Texas,TX,Chambers,Democrat,Bernie Sanders,0.29,10.8,67.8,85.0,49.7,72489,58.8
72,72,Texas,TX,Cherokee,Democrat,Hillary Clinton,0.742,16.1,61.4,76.7,48.9,38378,48.3
73,73,Texas,TX,Cherokee,Democrat,Bernie Sanders,0.242,16.1,61.4,76.7,48.9,38378,48.3
74,74,Texas,TX,Childress,Democrat,Hillary Clinton,0.5870000000000001,15.3,58.5,88.4,41.0,47532,10.1
75,75,Texas,TX,Childress,Democrat,Bernie Sanders,0.37,15.3,58.5,88.4,41.0,47532,10.1
76,76,Texas,TX,Clay,Democrat,Hillary Clinton,0.628,20.3,90.9,88.5,49.8,53776,9.9
77,77,Texas,TX,Clay,Democrat,Bernie Sanders,0.335,20.3,90.9,88.5,49.8,53776,9.9
78,78,Texas,TX,Cochran,Democrat,Hillary Clinton,0.5,14.9,37.3,66.1,50.5,38650,4.0
79,79,Texas,TX,Cochran,Democrat,Bernie Sanders,0.375,14.9,37.3,66.1,50.5,38650,4.0
80,80,Texas,TX,Coke,Democrat,Hillary Clinton,0.48100000000000004,26.9,75.8,85.5,51.3,40795,3.6
81,81,Texas,TX,Coke,Democrat,Bernie Sanders,0.48100000000000004,26.9,75.8,85.5,51.3,40795,3.6
82,82,Texas,TX,Coleman,Democrat,Hillary Clinton,0.6,23.4,77.5,82.3,49.8,31373,7.0
83,83,Texas,TX,Coleman,Democrat,Bernie Sanders,0.392,23.4,77.5,82.3,49.8,31373,7.0
84,84,Texas,TX,Collin,Democrat,Hillary Clinton,0.5920000000000001,9.7,60.4,93.4,50.9,82762,930.0
85,85,Texas,TX,Collin,Democrat,Bernie Sanders,0.40299999999999997,9.7,60.4,93.4,50.9,82762,930.0
86,86,Texas,TX,Collingsworth,Democrat,Hillary Clinton,0.59,17.5,59.8,79.0,51.1,41576,3.3
