,id,state,state_abbreviation,county,party,candidate,fraction_votes,AGE775214,RHI825214,EDU635213,SEX255214,INC110213,POP060210
96,96,Illinois,IL,Macon,Democrat,Hillary Clinton,0.5379999999999999,17.9,77.2,88.1,52.2,46559,190.8
97,97,Illinois,IL,Macon,Democrat,Bernie Sanders,0.452,17.9,77.2,88.1,52.2,46559,190.8
98,98,Illinois,IL,Macoupin,Democrat,Bernie Sanders,0.55,18.7,96.3,89.1,50.6,49590,55.4
99,99,Illinois,IL,Macoupin,Democrat,Hillary Clinton,0.429,18.7,96.3,89.1,50.6,49590,55.4
100,100,Illinois,IL,Madison,Democrat,Bernie Sanders,0.545,15.7,85.7,90.9,51.1,53633,376.3
101,101,Illinois,IL,Madison,Democrat,Hillary Clinton,0.446,15.7,85.7,90.9,51.1,53633,376.3
102,102,Illinois,IL,Marion,Democrat,Bernie Sanders,0.498,18.4,91.8,86.7,51.1,41010,68.9
103,103,Illinois,IL,Marion,Democrat,Hillary Clinton,0.47700000000000004,18.4,91.8,86.7,51.1,41010,68.9
104,104,Illinois,IL,Marshall,Democrat,Bernie Sanders,0.505,21.8,94.6,90.8,50.7,51504,32.7
105,105,Illinois,IL,Marshall,Democrat,Hillary Clinton,0.49,21.8,94.6,90.8,50.7,51504,32.7
106,106,Illinois,IL,Mason,Democrat,Hillary Clinton,0.49200000000000005,19.8,96.6,85.4,50.4,42260,27.2
107,107,Illinois,IL,Mason,Democrat,Bernie Sanders,0.489,19.8,96.6,85.4,50.4,42260,27.2
108,108,Illinois,IL,Massac,Democrat,Hillary Clinton,0.513,20.3,89.0,83.4,52.4,43615,65.0
109,109,Illinois,IL,Massac,Democrat,Bernie Sanders,0.469,20.3,89.0,83.4,52.4,43615,65.0
110,110,Illinois,IL,McDonough,Democrat,Bernie Sanders,0.578,14.9,88.1,91.7,50.5,36031,55.3
111,111,Illinois,IL,McDonough,Democrat,Hillary Clinton,0.414,14.9,88.1,91.7,50.5,36031,55.3
112,112,Illinois,IL,McHenry,Democrat,Bernie Sanders,0.611,12.1,82.2,92.1,50.1,76145,511.9
113,113,Illinois,IL,McHenry,Democrat,Hillary Clinton,0.385,12.1,82.2,92.1,50.1,76145,511.9
114,114,Illinois,IL,McLean,Democrat,Bernie Sanders,0.624,11.4,80.3,94.4,51.3,62089,143.3
115,115,Illinois,IL,McLean,Democrat,Hillary Clinton,0.371,11.4,80.3,94.4,51.3,62089,143.3
116,116,Illinois,IL,Menard,Democrat,Bernie Sanders,0.547,18.1,95.8,92.5,51.3,58190,40.4
117,117,Illinois,IL,Menard,Democrat,Hillary Clinton,0.444,18.1,95.8,92.5,51.3,58190,40.4
118,118,Illinois,IL,Mercer,Democrat,Hillary Clinton,0.513,20.5,96.2,90.5,50.6,53136,29.3
119,119,Illinois,IL,Mercer,Democrat,Bernie Sanders,0.466,20.5,96.2,90.5,50.6,53136,29.3
120,120,Illinois,IL,Monroe,Democrat,Bernie Sanders,0.546,16.0,96.6,92.8,50.3,68482,85.6
121,121,Illinois,IL,Monroe,Democrat,Hillary Clinton,0.442,16.0,96.6,92.8,50.3,68482,85.6
122,122,Illinois,IL,Montgomery,Democrat,Bernie Sanders,0.493,18.4,93.6,85.1,47.7,41952,42.8
123,123,Illinois,IL,Montgomery,Democrat,Hillary Clinton,0.483,18.4,93.6,85.1,47.7,41952,42.8
124,124,Illinois,IL,Morgan,Democrat,Bernie Sanders,0.575,18.3,89.1,88.1,49.4,46809,62.5
125,125,Illinois,IL,Morgan,Democrat,Hillary Clinton,0.41200000000000003,18.3,89.1,88.1,49.4,46809,62.5
126,126,Illinois,IL,Moultrie,Democrat,Bernie Sanders,0.54,19.0,97.1,85.0,51.0,46622,44.2
127,127,Illinois,IL,Moultrie,Democrat,Hillary Clinton,0.44,19.0,97.1,85.0,51.0,46622,44.2
128,128,Illinois,IL,Ogle,Democrat,Bernie Sanders,0.5920000000000001,17.2,87.7,88.9,50.3,54541,70.5
129,129,Illinois,IL,Ogle,Democrat,Hillary Clinton,0.402,17.2,87.7,88.9,50.3,54541,70.5
130,130,Illinois,IL,Peoria,Democrat,Hillary Clinton,0.52,15.0,71.2,89.9,51.6,50712,301.2
131,131,Illinois,IL,Peoria,Democrat,Bernie Sanders,0.474,15.0,71.2,89.9,51.6,50712,301.2
132,132,Illinois,IL,Perry,Democrat,Bernie Sanders,0.51,17.3,86.1,84.5,45.6,42078,50.6
133,133,Illinois,IL,Perry,Democrat,Hillary Clinton,0.46799999999999997,17.3,86.1,84.5,45.6,42078,50.6
134,134,Illinois,IL,Piatt,Democrat,Bernie Sanders,0.555,18.1,96.7,92.7,50.3,63027,38.1
135,135,Illinois,IL,Piatt,Democrat,Hillary Clinton,0.43,18.1,96.7,92.7,50.3,63027,38.1
136,136,Illinois,IL,Pike,Democrat,Hillary Clinton,0.508,19.8,95.6,86.1,49.9,39845,19.8
137,137,Illinois,IL,Pike,Democrat,Bernie Sanders,0.46299999999999997,19.8,95.6,86.1,49.9,39845,19.8
138,138,Illinois,IL,Pope,Democrat,Bernie Sanders,0.601,21.3,89.6,87.6,47.1,38371,12.1
139,139,Illinois,IL,Pope,Democrat,Hillary Clinton,0.37200000000000005,21.3,89.6,87.6,47.1,38371,12.1
140,140,Illinois,IL,Pulaski,Democrat,Hillary Clinton,0.624,20.2,63.6,80.2,51.9,33717,30.9
141,141,Illinois,IL,Pulaski,Democrat,Bernie Sanders,0.34600000000000003,20.2,63.6,80.2,51.9,33717,30.9
142,142,Illinois,IL,Putnam,Democrat,Bernie Sanders,0.52,19.8,93.1,88.8,49.1,54196,37.5
143,143,Illinois,IL,Putnam,Democrat,Hillary Clinton,0.46399999999999997,19.8,93.1,88.8,49.1,54196,37.5
144,144,Illinois,IL,Randolph,Democrat,Bernie Sanders,0.528,17.2,85.8,82.2,45.0,47427,58.2
145,145,Illinois,IL,Randolph,Democrat,Hillary Clinton,0.445,17.2,85.8,82.2,45.0,47427,58.2
146,146,Illinois,IL,Richland,Democrat,Bernie Sanders,0.536,20.0,95.9,90.6,50.6,44070,45.1
147,147,Illinois,IL,Richland,Democrat,Hillary Clinton,0.442,20.0,95.9,90.6,50.6,44070,45.1
148,148,Illinois,IL,Saline,Democrat,Bernie Sanders,0.507,19.2,91.7,84.9,50.7,37800,65.6
149,149,Illinois,IL,Saline,Democrat,Hillary Clinton,0.45899999999999996,19.2,91.7,84.9,50.7,37800,65.6
150,150,Illinois,IL,Sangamon,Democrat,Bernie Sanders,0.526,15.5,81.4,92.0,52.0,55449,227.4
151,151,Illinois,IL,Sangamon,Democrat,Hillary Clinton,0.469,15.5,81.4,92.0,52.0,55449,227.4
152,152,Illinois,IL,Schuyler,Democrat,Hillary Clinton,0.544,19.7,93.9,88.9,47.3,48138,17.3
153,153,Illinois,IL,Schuyler,Democrat,Bernie Sanders,0.433,19.7,93.9,88.9,47.3,48138,17.3
154,154,Illinois,IL,Scott,Democrat,Bernie Sanders,0.5,18.6,97.0,89.8,51.9,49669,21.3
155,155,Illinois,IL,Scott,Democrat,Hillary Clinton,0.466,18.6,97.0,89.8,51.9,49669,21.3
156,156,Illinois,IL,Shelby,Democrat,Bernie Sanders,0.53,20.6,97.4,89.8,50.6,47188,29.5
157,157,Illinois,IL,Shelby,Democrat,Hillary Clinton,0.441,20.6,97.4,89.8,50.6,47188,29.5
