,id,state,state_abbreviation,county,party,candidate,fraction_votes,AGE775214,RHI825214,EDU635213,SEX255214,INC110213,POP060210
46,46,Idaho,ID,Jefferson,Democrat,Bernie Sanders,0.8079999999999999,11.1,87.2,89.4,49.7,52023,23.9
47,47,Idaho,ID,Jefferson,Democrat,Hillary Clinton,0.192,11.1,87.2,89.4,49.7,52023,23.9
48,48,Idaho,ID,Jerome,Democrat,Bernie Sanders,0.77,12.1,63.4,70.2,49.3,40126,37.5
49,49,Idaho,ID,Jerome,Democrat,Hillary Clinton,0.23,12.1,63.4,70.2,49.3,40126,37.5
50,50,Idaho,ID,Kootenai,Democrat,Bernie Sanders,0.759,17.0,91.1,92.1,50.6,49002,111.3
51,51,Idaho,ID,Kootenai,Democrat,Hillary Clinton,0.24,17.0,91.1,92.1,50.6,49002,111.3
52,52,Idaho,ID,Latah,Democrat,Bernie Sanders,0.8390000000000001,11.8,89.8,95.3,48.5,41735,34.6
53,53,Idaho,ID,Latah,Democrat,Hillary Clinton,0.161,11.8,89.8,95.3,48.5,41735,34.6
54,54,Idaho,ID,Lemhi,Democrat,Bernie Sanders,0.755,27.3,93.3,90.4,49.3,34122,1.7
55,55,Idaho,ID,Lemhi,Democrat,Hillary Clinton,0.18100000000000002,27.3,93.3,90.4,49.3,34122,1.7
56,56,Idaho,ID,Lewis,Democrat,Hillary Clinton,0.5,24.1,86.8,88.3,49.8,36000,8.0
57,57,Idaho,ID,Lewis,Democrat,Bernie Sanders,0.475,24.1,86.8,88.3,49.8,36000,8.0
58,58,Idaho,ID,Lincoln,Democrat,Bernie Sanders,0.564,12.3,66.8,74.5,48.5,42433,4.3
59,59,Idaho,ID,Lincoln,Democrat,Hillary Clinton,0.385,12.3,66.8,74.5,48.5,42433,4.3
60,60,Idaho,ID,Madison,Democrat,Bernie Sanders,0.818,6.0,89.4,94.9,49.7,32059,80.0
61,61,Idaho,ID,Madison,Democrat,Hillary Clinton,0.17800000000000002,6.0,89.4,94.9,49.7,32059,80.0
